step 10
n3_filial;n3_cbase;n3_item;n3_tipo;n3_histor;n3_tpsaldo;n3_fimdepr;n3_dindepr;n3_dexaust;n3_aquisic;n3_dtbaixa;n3_ok;n3_seq;n3_seqreav;n3_codbaix;n3_filorig;n3_idbaixa;n3_local;n3_novo;n3_quantd;n3_percbai;n3_nodia;n3_diactb;n3_dtacele;n3_oper;n3_ccontab;n3_ccdepr;n3_cdeprec;n3_cdesp;n3_ccorrec;n3_ccusto;n3_subccon;n3_clvlcon;n3_custbem;n3_nlancto;n3_dlancto;n3_ccdesp;n3_cccdep;n3_subcta;n3_subcdep;n3_cccdes;n3_cccorr;n3_subccde;n3_subcdes;n3_subccor;n3_clvl;n3_clvldep;n3_clvlcde;n3_clvldes;n3_clvlcor;n3_incost;n3_vorig1;n3_amplia1;n3_vrdmes1;n3_vrdacm1;n3_tpdepr;n3_perdepr;n3_txdepr1;n3_indice1;n3_indice2;n3_indice3;n3_indice4;n3_indice5;n3_deprec;n3_cridepr;n3_prodacm;n3_caldepr;n3_vmxdepr;n3_vlsalv1;n3_calcdep;n3_prodano;n3_prodmes;n3_percdep;n3_codpool;n3_vlimper;n3_codind;n3_tipreav;n3_baixa;n3_vorig2;n3_vorig3;n3_vorig4;n3_vorig5;n3_txdepr2;n3_vrdbal1;n3_txdepr3;n3_txdepr4;n3_txdepr5;n3_vrdbal2;n3_vrdmes2;n3_vrcbal1;n3_vrcacm2;n3_vrdacm2;n3_vrdbal3;n3_vrcmes1;n3_vrdmes3;n3_vrcacm1;n3_vrcacm3;n3_vrdacm3;n3_vrdbal4;n3_vrdmes4;n3_vrcacm4;n3_vrdacm4;n3_vrdbal5;n3_vrdmes5;n3_vrcacm5;n3_vrdacm5;n3_vrcdm1;n3_vrcdb1;n3_vrcda1;n3_vrcda2;n3_vrcda3;n3_vrcda4;n3_vrcda5;n3_amplia2;n3_amplia3;n3_amplia4;n3_amplia5;n3_bxicms;n3_vlacel1;n3_vlacel2;n3_vlacel3;n3_vlacel4;n3_vlacel5;n3_atvorig;n3_intp;n3_rateio;n3_codrat;n3_pracdep;n3_prrevvl;n3_acrvdep;n3_uuid;n3_atfcpr;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;OC-0026   ;1;1;НАЛОГ                                   ;N;        ;20191001;        ;20190905;        ;  ;1;  ;      ;102032;1;Г1    ; ;0;0;          ;  ;        ;1;101;201;3301;201;                    ;         ;         ;         ;         ;         ;        ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;100000;70000;0;0;0;1;100;12;0;0;0;0;0;                                        ;               ;0;               ;0;0;0;0;0;0;               ;0;  ;               ;0;1052.628;958.067;70000;70000;12;0;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;               ;2;2;            ;0;0;0;D272B6900CD3400081EF6FD2C2D26DE2;2; ;41;0

102032;OC-0026   ;1;1;НАЛОГ                                   ;N;        ;20191001;        ;20190905;20191001;  ;4;  ;      ;102032;1;Г1    ; ;0;0;          ;  ;        ;2;101;201;3301;201;                    ;         ;         ;         ;         ;         ;        ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;100000;30000;0;0;0;1;100;12;0;0;0;0;0;                                        ;               ;0;               ;0;0;0;0;0;0;               ;0;  ;               ;1;451.12699999999995;410.6;30000;30000;12;0;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;               ;2;2;            ;0;0;0;FCEEC334B7C74000844F7A6E854CC343;2; ;44;0

table sn4
n4_filial;n4_cbase;n4_item;n4_tipo;n4_ocorr;n4_data;n4_vlroc1;n4_tpsaldo;n4_storno;n4_ccusto;n4_subcta;n4_clvl;n4_hora;n4_motivo;n4_tipocnt;n4_vlroc5;n4_conta;n4_serie;n4_quantd;n4_nota;n4_vlroc2;n4_venda;n4_vlroc3;n4_txmedia;n4_vlroc4;n4_txdepr;n4_local;n4_seq;n4_seqreav;n4_codbaix;n4_filorig;n4_dcontab;n4_idmov;n4_quantpr;n4_la;n4_origem;n4_lp;n4_ccustot;n4_grupotr;n4_taxapad;n4_uid;n4_oriuid;n4_diactb;n4_nodia;n4_userlgi;n4_userlga;n4_sdoc;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;OC-0026   ;1;1;1;20191001;30000;N;0;         ;         ;         ;11:35:00;  ;1;30000;101;   ;0.7;        ;451.12699999999995;0;410.6;0;30000;12;      ;4;  ;      ;      ;        ;685;0;S;ATFA012 ;801;         ;    ;      ;8D45B254631040008046728999389B94;                                ;  ;          ;" 0#  2@  40‰ 80; ";                 ;   ; ;7;0

step 11
table ct2
ct2_filial;ct2_data;ct2_lote;ct2_sblote;ct2_doc;ct2_linha;ct2_moedlc;ct2_dc;ct2_debito;ct2_credit;ct2_orgcur;ct2_valor;ct2_hp;ct2_ccd;ct2_hist;ct2_ccc;ct2_itemd;ct2_itemc;ct2_clvldb;ct2_clvlcr;ct2_ativde;ct2_ativcr;ct2_filori;ct2_interc;ct2_identc;ct2_tpsald;ct2_sequen;ct2_manual;ct2_origem;ct2_rotina;ct2_aglut;ct2_lp;ct2_seqhis;ct2_seqlan;ct2_dtvenc;ct2_slbase;ct2_dtlp;ct2_datatx;ct2_taxa;ct2_vlr01;ct2_vlr02;ct2_vlr03;ct2_vlr04;ct2_vlr05;ct2_crconv;ct2_criter;ct2_key;ct2_segofi;ct2_dtcv3;ct2_seqidx;ct2_confst;ct2_obscnf;ct2_usrcnf;ct2_dtconf;ct2_hrconf;ct2_mltsld;ct2_ctlsld;ct2_ec05db;ct2_ec05cr;ct2_codpar;ct2_nodia;ct2_diactb;ct2_moefdb;ct2_moefcr;ct2_usergi;ct2_userga;ct2_moedas;ct2_dcd;ct2_dcc;ct2_empori;ct2_at01db;ct2_at01cr;ct2_at02db;ct2_at02cr;ct2_at03db;ct2_at03cr;ct2_at04db;ct2_at04cr;ct2_lancsu;ct2_grpdia;ct2_uuid;ct2_codcli;ct2_lanc;ct2_codfor;ct2_ctrlsd;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;20191031;8860;1;5;1;1;3;2501;201;  ;1250;   ;         ;Амортизация (МСФО)                      ;         ;         ;         ;         ;         ;                                        ;                                        ;102032; ;                                                  ;I;200003875;2;                                                                                                    ;ATFA050   ;2;820;1;1;        ; ;        ;        ;0;0;0;0;0;0;1;    ;                                                                                                                                                                                                        ;          ;20191031;     ; ;                                        ;               ;        ;          ;                    ;0;201;2501;      ;          ;  ;  ;  ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";     ; ; ;0;                    ;                    ;                    ;                    ;                    ;                    ;                    ;                    ;   ;   ;                                ;      ;               ;      ; ; ;2036;0

102032;20191031;8860;1;5;2;1;3;2501;201;  ;700;   ;         ;Амортизация НУ                          ;         ;         ;         ;         ;         ;                                        ;                                        ;102032; ;                                                  ;N;200003875;2;                                                                                                    ;ATFA050   ;2;820;1;2;        ; ;        ;        ;0;0;0;0;0;0;1;    ;                                                                                                                                                                                                        ;          ;20191031;     ; ;                                        ;               ;        ;          ;                    ;0;201;2501;      ;          ;  ;  ;  ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";     ; ; ;0;                    ;                    ;                    ;                    ;                    ;                    ;                    ;                    ;   ;   ;                                ;      ;               ;      ; ; ;2037;0

102032;20191031;8860;1;5;3;1;3;2501;201;  ;1000;   ;         ;Амортизация (БУ)                        ;         ;         ;         ;         ;         ;                                        ;                                        ;102032; ;                                                  ;1;200003875;2;                                                                                                    ;ATFA050   ;2;820;1;3;        ; ;        ;        ;0;0;0;0;0;0;1;    ;                                                                                                                                                                                                        ;          ;20191031;     ; ;                                        ;               ;        ;          ;                    ;0;201;2501;      ;          ;  ;  ;  ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";     ; ; ;0;                    ;                    ;                    ;                    ;                    ;                    ;                    ;                    ;   ;   ;                                ;      ;               ;      ; ; ;2038;0

table sn3
n3_filial;n3_cbase;n3_item;n3_tipo;n3_histor;n3_tpsaldo;n3_fimdepr;n3_dindepr;n3_dexaust;n3_aquisic;n3_dtbaixa;n3_ok;n3_seq;n3_seqreav;n3_codbaix;n3_filorig;n3_idbaixa;n3_local;n3_novo;n3_quantd;n3_percbai;n3_nodia;n3_diactb;n3_dtacele;n3_oper;n3_ccontab;n3_ccdepr;n3_cdeprec;n3_cdesp;n3_ccorrec;n3_ccusto;n3_subccon;n3_clvlcon;n3_custbem;n3_nlancto;n3_dlancto;n3_ccdesp;n3_cccdep;n3_subcta;n3_subcdep;n3_cccdes;n3_cccorr;n3_subccde;n3_subcdes;n3_subccor;n3_clvl;n3_clvldep;n3_clvlcde;n3_clvldes;n3_clvlcor;n3_incost;n3_vorig1;n3_amplia1;n3_vrdmes1;n3_vrdacm1;n3_tpdepr;n3_perdepr;n3_txdepr1;n3_indice1;n3_indice2;n3_indice3;n3_indice4;n3_indice5;n3_deprec;n3_cridepr;n3_prodacm;n3_caldepr;n3_vmxdepr;n3_vlsalv1;n3_calcdep;n3_prodano;n3_prodmes;n3_percdep;n3_codpool;n3_vlimper;n3_codind;n3_tipreav;n3_baixa;n3_vorig2;n3_vorig3;n3_vorig4;n3_vorig5;n3_txdepr2;n3_vrdbal1;n3_txdepr3;n3_txdepr4;n3_txdepr5;n3_vrdbal2;n3_vrdmes2;n3_vrcbal1;n3_vrcacm2;n3_vrdacm2;n3_vrdbal3;n3_vrcmes1;n3_vrdmes3;n3_vrcacm1;n3_vrcacm3;n3_vrdacm3;n3_vrdbal4;n3_vrdmes4;n3_vrcacm4;n3_vrdacm4;n3_vrdbal5;n3_vrdmes5;n3_vrcacm5;n3_vrdacm5;n3_vrcdm1;n3_vrcdb1;n3_vrcda1;n3_vrcda2;n3_vrcda3;n3_vrcda4;n3_vrcda5;n3_amplia2;n3_amplia3;n3_amplia4;n3_amplia5;n3_bxicms;n3_vlacel1;n3_vlacel2;n3_vlacel3;n3_vlacel4;n3_vlacel5;n3_atvorig;n3_intp;n3_rateio;n3_codrat;n3_pracdep;n3_prrevvl;n3_acrvdep;n3_uuid;n3_atfcpr;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;OC-0026   ;1;10;БУ                                      ;1;        ;20191001;        ;20190905;        ;  ;2;1;      ;102032; ;Г1    ; ;0;0;          ;  ;        ;1;101;201;3301;201;                    ;         ;         ;         ;         ;         ;        ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;100000;100000;0;1000;1000;1;100;12;0;0;0;0;0;                                        ;               ;0;               ;0;0;0;0;0;0;               ;0;  ;               ;0;1503.755;1368.6670000000001;100000;100000;12;1000;12;12;12;15.037;15.037;0;0;15.037;13.687000000000001;0;13.687000000000001;0;0;13.687000000000001;1000;1000;0;1000;1000;1000;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;               ;2;2;            ;0;0;0;AC2C6910537040008ED70466F1C8F303;2; ;42;0

102032;OC-0026   ;1;1;НАЛОГ                                   ;N;        ;20191001;        ;20190905;        ;  ;1;  ;      ;102032;1;Г1    ; ;0;0;          ;  ;        ;1;101;201;3301;201;                    ;         ;         ;         ;         ;         ;        ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;100000;70000;0;700;700;1;100;12;0;0;0;0;0;                                        ;               ;0;               ;0;0;0;0;0;0;               ;0;  ;               ;0;1052.628;958.067;70000;70000;12;700;12;12;12;10.526;10.526;0;0;10.526;9.581;0;9.581;0;0;9.581;700;700;0;700;700;700;0;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;               ;2;2;            ;0;0;0;D272B6900CD3400081EF6FD2C2D26DE2;2; ;41;0

102032;OC-0026   ;1;1;НАЛОГ                                   ;N;        ;20191001;        ;20190905;20191001;  ;4;  ;      ;102032;1;Г1    ; ;0;0;          ;  ;        ;2;101;201;3301;201;                    ;         ;         ;         ;         ;         ;        ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;100000;30000;0;0;0;1;100;12;0;0;0;0;0;                                        ;               ;0;               ;0;0;0;0;0;0;               ;0;  ;               ;1;451.12699999999995;410.6;30000;30000;12;0;12;12;12;0.0;0.0;0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;               ;2;2;            ;0;0;0;FCEEC334B7C74000844F7A6E854CC343;2; ;44;0

102032;OC-0026   ;1;96;МСФО                                    ;I;        ;20191001;        ;20190905;        ;  ;3;1;      ;102032; ;Г1    ; ;0;0;          ;  ;        ;1;101;201;3301;201;                    ;         ;         ;         ;         ;         ;        ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;150000;150000;0;1250;1250;1;120;10;0;0;0;0;0;                                        ;               ;0;               ;0;0;0;0;0;0;               ;0;  ;               ;0;2255.632;2053.0;150000;150000;10;1250;10;10;10;18.797;18.797;0;0;18.797;17.108;0;17.108;0;0;17.108;1250;1250;0;1250;1250;1250;0;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;               ;2;2;            ;0;0;0;C8C8B89B4BFF400094465AB5B58C8354;2; ;43;0

table sn4
n4_filial;n4_cbase;n4_item;n4_tipo;n4_ocorr;n4_data;n4_vlroc1;n4_tpsaldo;n4_storno;n4_ccusto;n4_subcta;n4_clvl;n4_hora;n4_motivo;n4_tipocnt;n4_vlroc5;n4_conta;n4_serie;n4_quantd;n4_nota;n4_vlroc2;n4_venda;n4_vlroc3;n4_txmedia;n4_vlroc4;n4_txdepr;n4_local;n4_seq;n4_seqreav;n4_codbaix;n4_filorig;n4_dcontab;n4_idmov;n4_quantpr;n4_la;n4_origem;n4_lp;n4_ccustot;n4_grupotr;n4_taxapad;n4_uid;n4_oriuid;n4_diactb;n4_nodia;n4_userlgi;n4_userlga;n4_sdoc;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;OC-0026   ;1;1;6;20191031;700;N;0;         ;         ;         ;13:21:00;  ;3;700;3301;   ;0;        ;10.526;0;9.581;0;700;0.01;      ;1;  ;      ;      ;        ;686;0;S;ATFA050 ;820;         ;    ;      ;4CF09BF84D9040008B97D4B8F9752170;                                ;  ;          ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";   ; ;8;0

102032;OC-0026   ;1;10;6;20191031;1000;1;0;         ;         ;         ;13:21:00;  ;3;1000;3301;   ;0;        ;15.037;0;13.687000000000001;0;1000;0.01;      ;2;1;      ;      ;        ;686;0;S;ATFA050 ;820;         ;    ;      ;E816397C79C048009151D1F807658A40;                                ;  ;          ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";   ; ;9;0

102032;OC-0026   ;1;96;6;20191031;1250;I;0;         ;         ;         ;13:21:00;  ;3;1250;3301;   ;0;        ;18.797;0;17.108;0;1250;0.008;      ;3;1;      ;      ;        ;686;0;S;ATFA050 ;820;         ;    ;      ;7FCACA6EEE11472888E8904BEDA86D9E;                                ;  ;          ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";   ; ;10;0

step 12
table f44
f44_filial;f44_code;f44_date;f44_type;f44_cbase;f44_item;f44_deprec;f44_who;f44_time;f44_la;f44_status;f44_uuid;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;44;20191115;1;OC-0026   ;1;1;248;13:40:00;N;1;4310DB8D2CE840008A993D3A96B01A8E; ;1;0

table sn1
n1_filial;n1_grupo;n1_patrim;n1_cbase;n1_item;n1_descric;n1_status;n1_depgrp;n1_okof;n1_baixa;n1_quantd;n1_chassis;n1_placa;n1_basesup;n1_itemsup;n1_codciap;n1_icmsapr;n1_consab;n1_bitmap;n1_aquisic;n1_dtbloq;n1_chapa;n1_codbar;n1_fornec;n1_loja;n1_nserie;n1_nfiscal;n1_produto;n1_prptype;n1_local;n1_projeto;n1_projrev;n1_projetp;n1_projite;n1_cadnumb;n1_landcat;n1_prddate;n1_manufac;n1_serial;n1_facnumb;n1_vhctype;n1_vhmodel;n1_regnumb;n1_regdate;n1_mileage;n1_indavp;n1_apolice;n1_codseg;n1_dtvenc;n1_cseguro;n1_tiposeg;n1_dtclass;n1_taxapad;n1_codcusd;n1_tpcustd;n1_tpbem;n1_diactb;n1_tpoutr;n1_nodia;n1_codbem;n1_codrgi;n1_nomcart;n1_area;n1_rede;n1_logimov;n1_penhora;n1_nrimov;n1_comimov;n1_baiimov;n1_munimov;n1_siglauf;n1_cepimov;n1_qualifi;n1_tpctrat;n1_origem;n1_taxavp;n1_ok;n1_natbem;n1_nfespec;n1_nfitem;n1_iniavp;n1_dtavp;n1_tpavp;n1_indpro;n1_numpro;n1_vlaquis;n1_cstpis;n1_cstcofi;n1_codbcc;n1_numseq;n1_sdoc;n1_margem;n1_revmrg;n1_provis;n1_lng;n1_lat;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;105;N;OC-0026   ;1;Пожарная машина                         ;5;5. Пятая группа     ;330.29.10.59.141;        ;0.7;                         ;       ;          ;    ;      ;0; ;                    ;20190905;        ;OC-0026             ;OC-0026-0001        ;      ;  ;   ;        ;               ;3;Г1    ;          ;    ;   ;   ;11111;22222;20000101;Ford                                              ;111-222                       ;333-444                                           ;Специальный грузовой автомобил;форд                          ;А101КК                        ;20100101;200;  ;               ;      ;        ;                         ;     ;        ;      ;                    ; ;    ;  ;                                                  ;          ;                ;                                                  ;                                                  ;0; ;                                                                                ;0;                    ;               ;                    ;                                        ;  ;        ; ; ;               ;0;  ; ;     ;    ;20190905;        ;1; ;          ;0;  ;  ;  ;      ;   ;      ;    ;          ;0;0; ;1;0

step 13
table ct2
ct2_filial;ct2_data;ct2_lote;ct2_sblote;ct2_doc;ct2_linha;ct2_moedlc;ct2_dc;ct2_debito;ct2_credit;ct2_orgcur;ct2_valor;ct2_hp;ct2_ccd;ct2_hist;ct2_ccc;ct2_itemd;ct2_itemc;ct2_clvldb;ct2_clvlcr;ct2_ativde;ct2_ativcr;ct2_filori;ct2_interc;ct2_identc;ct2_tpsald;ct2_sequen;ct2_manual;ct2_origem;ct2_rotina;ct2_aglut;ct2_lp;ct2_seqhis;ct2_seqlan;ct2_dtvenc;ct2_slbase;ct2_dtlp;ct2_datatx;ct2_taxa;ct2_vlr01;ct2_vlr02;ct2_vlr03;ct2_vlr04;ct2_vlr05;ct2_crconv;ct2_criter;ct2_key;ct2_segofi;ct2_dtcv3;ct2_seqidx;ct2_confst;ct2_obscnf;ct2_usrcnf;ct2_dtconf;ct2_hrconf;ct2_mltsld;ct2_ctlsld;ct2_ec05db;ct2_ec05cr;ct2_codpar;ct2_nodia;ct2_diactb;ct2_moefdb;ct2_moefcr;ct2_usergi;ct2_userga;ct2_moedas;ct2_dcd;ct2_dcc;ct2_empori;ct2_at01db;ct2_at01cr;ct2_at02db;ct2_at02cr;ct2_at03db;ct2_at03cr;ct2_at04db;ct2_at04cr;ct2_lancsu;ct2_grpdia;ct2_uuid;ct2_codcli;ct2_lanc;ct2_codfor;ct2_ctrlsd;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;20191130;8860;1;5;1;1;3;2501;201;  ;700;   ;         ;Амортизация НУ                          ;         ;         ;         ;         ;         ;                                        ;                                        ;102032; ;                                                  ;N;200003877;2;                                                                                                    ;ATFA050   ;2;820;1;1;        ; ;        ;        ;0;0;0;0;0;0;1;    ;                                                                                                                                                                                                        ;          ;20191130;     ; ;                                        ;               ;        ;          ;                    ;0;201;2501;      ;          ;  ;  ;  ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";     ; ; ;0;                    ;                    ;                    ;                    ;                    ;                    ;                    ;                    ;   ;   ;                                ;      ;               ;      ; ; ;2039;0

102032;20191130;8860;1;5;2;1;3;2501;201;  ;1000;   ;         ;Амортизация (БУ)                        ;         ;         ;         ;         ;         ;                                        ;                                        ;102032; ;                                                  ;1;200003877;2;                                                                                                    ;ATFA050   ;2;820;1;2;        ; ;        ;        ;0;0;0;0;0;0;1;    ;                                                                                                                                                                                                        ;          ;20191130;     ; ;                                        ;               ;        ;          ;                    ;0;201;2501;      ;          ;  ;  ;  ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";     ; ; ;0;                    ;                    ;                    ;                    ;                    ;                    ;                    ;                    ;   ;   ;                                ;      ;               ;      ; ; ;2040;0

102032;20191130;8860;1;5;3;1;3;2501;201;  ;1250;   ;         ;Амортизация (МСФО)                      ;         ;         ;         ;         ;         ;                                        ;                                        ;102032; ;                                                  ;I;200003877;2;                                                                                                    ;ATFA050   ;2;820;1;3;        ; ;        ;        ;0;0;0;0;0;0;1;    ;                                                                                                                                                                                                        ;          ;20191130;     ; ;                                        ;               ;        ;          ;                    ;0;201;2501;      ;          ;  ;  ;  ;" 0#  2@  40‰ 80; ";" 0#  2@  40‰ 80; ";     ; ; ;0;                    ;                    ;                    ;                    ;                    ;                    ;                    ;                    ;   ;   ;                                ;      ;               ;      ; ; ;2041;0

table sn3
n3_filial;n3_cbase;n3_item;n3_tipo;n3_histor;n3_tpsaldo;n3_fimdepr;n3_dindepr;n3_dexaust;n3_aquisic;n3_dtbaixa;n3_ok;n3_seq;n3_seqreav;n3_codbaix;n3_filorig;n3_idbaixa;n3_local;n3_novo;n3_quantd;n3_percbai;n3_nodia;n3_diactb;n3_dtacele;n3_oper;n3_ccontab;n3_ccdepr;n3_cdeprec;n3_cdesp;n3_ccorrec;n3_ccusto;n3_subccon;n3_clvlcon;n3_custbem;n3_nlancto;n3_dlancto;n3_ccdesp;n3_cccdep;n3_subcta;n3_subcdep;n3_cccdes;n3_cccorr;n3_subccde;n3_subcdes;n3_subccor;n3_clvl;n3_clvldep;n3_clvlcde;n3_clvldes;n3_clvlcor;n3_incost;n3_vorig1;n3_amplia1;n3_vrdmes1;n3_vrdacm1;n3_tpdepr;n3_perdepr;n3_txdepr1;n3_indice1;n3_indice2;n3_indice3;n3_indice4;n3_indice5;n3_deprec;n3_cridepr;n3_prodacm;n3_caldepr;n3_vmxdepr;n3_vlsalv1;n3_calcdep;n3_prodano;n3_prodmes;n3_percdep;n3_codpool;n3_vlimper;n3_codind;n3_tipreav;n3_baixa;n3_vorig2;n3_vorig3;n3_vorig4;n3_vorig5;n3_txdepr2;n3_vrdbal1;n3_txdepr3;n3_txdepr4;n3_txdepr5;n3_vrdbal2;n3_vrdmes2;n3_vrcbal1;n3_vrcacm2;n3_vrdacm2;n3_vrdbal3;n3_vrcmes1;n3_vrdmes3;n3_vrcacm1;n3_vrcacm3;n3_vrdacm3;n3_vrdbal4;n3_vrdmes4;n3_vrcacm4;n3_vrdacm4;n3_vrdbal5;n3_vrdmes5;n3_vrcacm5;n3_vrdacm5;n3_vrcdm1;n3_vrcdb1;n3_vrcda1;n3_vrcda2;n3_vrcda3;n3_vrcda4;n3_vrcda5;n3_amplia2;n3_amplia3;n3_amplia4;n3_amplia5;n3_bxicms;n3_vlacel1;n3_vlacel2;n3_vlacel3;n3_vlacel4;n3_vlacel5;n3_atvorig;n3_intp;n3_rateio;n3_codrat;n3_pracdep;n3_prrevvl;n3_acrvdep;n3_uuid;n3_atfcpr;d_e_l_e_t_;r_e_c_n_o_;r_e_c_d_e_l_

102032;OC-0026   ;1;1;НАЛОГ                                   ;N;        ;20191001;        ;20190905;        ;  ;1;  ;      ;102032;1;Г1    ; ;0;0;          ;  ;        ;1;101;201;3301;201;                    ;         ;         ;         ;         ;         ;        ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;100000;70000;0;700;1400;1;100;12;0;0;0;0;0;                                        ;               ;0;               ;0;0;0;0;0;0;               ;0;  ;               ;0;1052.628;958.067;70000;70000;12;1400;12;12;12;21.053;10.526;0;0;21.053;19.160999999999998;0;9.581;0;0;19.160999999999998;1400;700;0;1400;1400;700;0;1400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;               ;2;2;            ;0;0;0;D272B6900CD3400081EF6FD2C2D26DE2;2; ;41;0

102032;OC-0026   ;1;10;БУ                                      ;1;        ;20191001;        ;20190905;        ;  ;2;1;      ;102032; ;Г1    ; ;0;0;          ;  ;        ;1;101;201;3301;201;                    ;         ;         ;         ;         ;         ;        ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;100000;100000;0;1000;2000;1;100;12;0;0;0;0;0;                                        ;               ;0;               ;0;0;0;0;0;0;               ;0;  ;               ;0;1503.755;1368.6670000000001;100000;100000;12;2000;12;12;12;30.075;15.037;0;0;30.075;27.373;0;13.687000000000001;0;0;27.373;2000;1000;0;2000;2000;1000;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;               ;2;2;            ;0;0;0;AC2C6910537040008ED70466F1C8F303;2; ;42;0

